	7122.50793651	7163.73015873	7202.15873016	7235.26984127	7266.77777778	7297.80952381	7315.38095238	7328.73015873	7326.71428571	7320.04761905	7308.26984127	7300.92063492	7284.41269841	7264.98412698	7249.15873016	7231.80952381	7219.38095238	7196.23809524	7189.23809524	7165.6031746	7158.42857143	7157.25396825	7165.6984127	7171.06349206	7192.07936508	7214.42857143	7232.68253968	7256.52380952	7277.58730159	7289.96825397	7299.26984127	7285.61904762	7282.42857143	7279.31746032	7265.88888889	7245.36507937	7224.88888889	7193.3968254	7174.07936508
	7113.87301587	7163.65079365	7198.06349206	7230.87301587	7263.71428571	7288.33333333	7306.66666667	7324.14285714	7322.6031746	7312.15873016	7314.44444444	7299.55555556	7285.3968254	7269.61904762	7257.3015873	7251.6984127	7230.87301587	7217.6984127	7197.41269841	7175.76190476	7163.6984127	7166.65079365	7170.65079365	7179.38095238	7196.96825397	7218.15873016	7232.28571429	7252.04761905	7284.19047619	7293.44444444	7306.58730159	7303.68253968	7292.88888889	7295.47619048	7282.17460317	7261.22222222	7240.38095238	7209.36507937	7195.6031746
	7100.6984127	7139.38095238	7186.15873016	7223.76190476	7257.87301587	7284.84126984	7299.71428571	7308.6031746	7320.68253968	7309.03174603	7303.53968254	7289.88888889	7284.26984127	7272.98412698	7262.31746032	7252.55555556	7237.52380952	7226.17460317	7198.14285714	7176.47619048	7171.47619048	7158.68253968	7177.07936508	7179.66666667	7191.34920635	7203.87301587	7230.28571429	7253.31746032	7286.42857143	7297.55555556	7308.01587302	7304.6031746	7305.71428571	7305.46031746	7288.98412698	7273.36507937	7250.23809524	7220.93650794	7195.76190476
	7085.3015873	7130.96825397	7175.77777778	7218.50793651	7252.77777778	7277.6984127	7298.01587302	7307.50793651	7303.79365079	7306.57142857	7299.3015873	7290.0952381	7285.04761905	7267.80952381	7266.34920635	7249.98412698	7234.42857143	7227.01587302	7201.36507937	7178.76190476	7170.66666667	7168.03174603	7173.47619048	7179.65079365	7192.19047619	7211.44444444	7228.95238095	7260.20634921	7283.06349206	7303.79365079	7308.41269841	7311.23809524	7309.3015873	7304.95238095	7291.74603175	7277.55555556	7255.06349206	7224.49206349	7204.74603175
	7075.04761905	7125.25396825	7175.38095238	7208.0952381	7240.93650794	7268.6984127	7285.0	7300.93650794	7299.28571429	7298.92063492	7285.03174603	7279.68253968	7271.38095238	7259.65079365	7260.12698413	7248.17460317	7229.98412698	7222.6984127	7204.66666667	7182.3968254	7177.04761905	7173.57142857	7176.95238095	7184.3015873	7202.55555556	7215.79365079	7237.57142857	7264.9047619	7281.3968254	7306.12698413	7314.53968254	7311.68253968	7317.76190476	7305.80952381	7301.22222222	7282.26984127	7255.22222222	7232.01587302	7212.19047619
	7072.85714286	7134.6984127	7177.25396825	7214.3968254	7245.55555556	7268.84126984	7279.17460317	7291.3015873	7288.74603175	7286.6984127	7271.20634921	7262.73015873	7265.36507937	7248.07936508	7252.47619048	7244.42857143	7222.04761905	7223.44444444	7209.0952381	7193.20634921	7181.53968254	7185.98412698	7191.77777778	7198.61904762	7211.01587302	7228.79365079	7256.66666667	7275.01587302	7295.49206349	7315.71428571	7323.41269841	7322.07936508	7321.46031746	7314.23809524	7306.53968254	7292.11111111	7266.36507937	7238.07936508	7216.17460317
	7076.41269841	7132.07936508	7180.12698413	7221.6031746	7251.57142857	7271.11111111	7287.66666667	7292.95238095	7287.96825397	7286.12698413	7275.46031746	7269.38095238	7263.17460317	7248.95238095	7246.11111111	7239.95238095	7230.92063492	7221.03174603	7206.44444444	7201.52380952	7191.66666667	7191.33333333	7207.36507937	7212.0952381	7232.80952381	7245.74603175	7271.28571429	7296.12698413	7313.12698413	7328.98412698	7324.26984127	7333.23809524	7327.66666667	7329.07936508	7317.80952381	7290.98412698	7268.98412698	7253.19047619	7225.98412698
	7077.41269841	7144.01587302	7188.3968254	7230.92063492	7253.73015873	7272.79365079	7287.12698413	7292.03174603	7290.11111111	7283.52380952	7265.33333333	7258.77777778	7255.04761905	7239.47619048	7236.57142857	7227.6031746	7224.25396825	7218.74603175	7213.79365079	7199.93650794	7205.55555556	7204.95238095	7215.47619048	7220.53968254	7237.6984127	7256.6031746	7280.96825397	7304.28571429	7323.58730159	7336.88888889	7342.3968254	7341.33333333	7342.88888889	7328.80952381	7324.33333333	7303.25396825	7281.9047619	7256.01587302	7246.25396825
	7079.52380952	7148.03174603	7201.33333333	7236.68253968	7264.82539683	7281.95238095	7290.71428571	7296.80952381	7282.71428571	7264.49206349	7264.88888889	7250.12698413	7239.53968254	7226.26984127	7221.06349206	7211.23809524	7215.6984127	7213.74603175	7209.14285714	7206.76190476	7210.61904762	7213.04761905	7226.73015873	7237.61904762	7249.42857143	7273.26984127	7289.22222222	7308.46031746	7330.33333333	7342.49206349	7353.96825397	7344.92063492	7348.9047619	7338.79365079	7329.0	7315.15873016	7302.84126984	7271.85714286	7258.38095238
	7089.34920635	7156.77777778	7205.41269841	7258.61904762	7281.85714286	7303.82539683	7305.23809524	7294.58730159	7292.3015873	7270.41269841	7257.76190476	7238.66666667	7227.55555556	7214.6031746	7211.6031746	7212.34920635	7211.17460317	7222.0952381	7221.38095238	7223.34920635	7226.01587302	7225.17460317	7237.44444444	7250.47619048	7265.65079365	7280.26984127	7297.85714286	7310.58730159	7323.6031746	7342.15873016	7354.33333333	7354.80952381	7340.15873016	7340.53968254	7329.50793651	7302.04761905	7291.9047619	7273.25396825	7262.06349206
	7099.92063492	7173.06349206	7233.42857143	7269.76190476	7298.3968254	7315.04761905	7312.12698413	7306.79365079	7292.66666667	7276.07936508	7252.03174603	7232.71428571	7220.57142857	7209.0	7201.85714286	7204.6031746	7208.47619048	7212.22222222	7225.06349206	7239.14285714	7250.36507937	7262.98412698	7273.3015873	7276.34920635	7297.04761905	7298.66666667	7310.79365079	7325.9047619	7327.25396825	7342.87301587	7340.52380952	7339.61904762	7328.07936508	7319.44444444	7320.0952381	7296.03174603	7288.79365079	7274.23809524	7264.6031746
