	285.611455922	295.420487269	309.840749414	337.004531753	349.313286657	364.067884522	371.087133121	377.801771947	374.986234735	375.371218295	379.883554184	371.17791298	357.557053645	347.858841697	334.285632886	329.460068154	334.224311128	347.706934603	364.603352198	383.83787231	393.130899007	380.804924504	375.957871294	367.971956877	357.520422644	360.212789496	387.583749677	392.249414178	395.536875021	391.712594081	384.954824206	365.855834738	359.196142074	345.424604975	337.87703071	329.227461018	334.824931034	333.46805063	334.701264198
	286.202237651	299.259641585	320.991280044	348.681961253	357.6716579	372.370866858	380.422423044	383.111390612	390.814023427	395.269054694	390.92479715	394.564658632	376.128854373	362.387572682	347.894770698	341.911998273	347.202764443	354.539654114	364.227557	384.894943996	389.716551711	380.433655435	376.994560257	363.292758835	353.810164711	366.489734677	377.155970191	383.500244315	390.314228896	386.439793869	390.97481778	371.442784289	368.037072826	354.193404797	338.398554605	336.421309605	334.409914521	338.11122028	338.285491593
	291.071131561	302.322444867	325.677005973	341.09324556	351.851519911	365.686288473	385.574464827	384.86515064	389.08585812	402.089497151	410.008356754	407.636751087	395.861532273	378.228613875	370.696825665	353.400166956	350.412568271	348.409557783	371.072124447	373.03125534	374.932613413	374.016357701	370.566166765	366.057870872	365.830670001	355.354332941	371.818581022	380.084887284	380.631506399	385.343135823	376.828037861	376.847533483	361.512594537	354.331986226	346.491723548	338.249401472	340.193542353	334.331164851	329.861099057
	278.666418029	287.790472408	312.872341444	335.69732555	345.62228942	368.232279055	379.930550867	380.633795357	395.625945354	413.453265706	423.43710288	423.127854382	410.924373843	388.828555087	368.798786226	369.088115204	353.017488149	356.362040282	359.259309832	367.344747845	365.437954328	368.033176832	355.29311105	352.085840246	343.049591785	353.33856868	363.809821602	370.26154879	366.283255184	367.621752053	366.039534465	362.969755054	353.980672428	355.983466994	343.013436598	333.891368119	328.332846438	322.791811841	326.698108842
	269.870969421	275.969701946	304.646682088	326.856276438	345.614212927	356.439793343	373.927206225	381.135458654	387.008228087	408.698262278	409.74303656	411.525409924	402.199632921	391.324102616	372.347045778	361.987004718	361.78573718	346.243497901	348.053362083	349.826656135	351.11797476	347.88095229	349.268656058	335.174331057	330.512091123	332.607057614	341.159330944	351.790103107	355.873017289	353.120862685	349.217002002	352.133837276	340.127567105	343.58983293	334.299613814	320.155163629	315.74475022	313.592940973	310.919775955
	255.167057555	264.610137881	298.371729711	313.146717558	327.879407743	345.362452334	360.363697474	363.143759096	374.039576027	382.044642475	390.308691007	391.612759353	383.066277872	373.498663586	350.663291156	341.15032828	335.696007608	331.903965596	325.01281871	317.775951821	314.714606345	312.833586125	311.635343069	307.620536632	311.243883233	311.984086201	318.80489306	328.944522475	333.258243999	329.379882628	325.870548704	330.903559263	334.913017291	332.946244631	322.435833488	306.758635853	295.84170333	293.624078579	286.949858363
	236.472742668	247.85199767	267.923631489	281.339387296	299.068471453	311.551772469	322.855095122	329.075899825	333.301794426	334.307441372	335.378765129	344.341461454	326.09811074	322.963987097	312.359202043	301.611806022	296.169555565	283.907533412	271.888527949	265.525099061	267.741075382	263.980657155	264.287531335	264.110235847	267.929315145	275.099606323	275.256326633	288.914192159	292.875104194	291.294126404	288.770102912	293.577264067	298.136183945	294.873161556	289.640069946	272.107580099	261.932013974	251.123556371	243.468707102
	207.459675009	221.252650149	236.070524456	248.623056124	262.156018008	270.783335928	277.522857178	282.224993291	283.395416256	282.407028784	288.410456788	294.644226922	289.770929763	275.524606008	259.827608216	247.714518632	239.2162541	231.800729575	223.130144141	224.365170886	225.593927905	223.35856064	224.852756053	220.787746546	225.522506878	227.834994196	239.66649899	242.991551145	247.388281766	247.993804732	242.037703544	247.388894872	255.542799642	243.014108419	241.17877354	236.857858748	223.431390574	212.692547894	205.843400839
	184.872112988	189.828288296	204.258548286	209.859320118	219.400231489	222.773828998	228.109932036	234.668552009	233.659868699	241.105752472	244.33257799	241.313088229	231.160189059	227.793627013	219.629638552	214.991906309	202.284228365	185.968580478	181.880765197	178.69122895	177.972249076	177.446485533	187.236760371	188.865824922	186.780255096	190.277230746	197.682496348	206.861861347	209.276293195	201.182920243	211.064153985	214.017260414	214.937778032	215.270298897	205.506282015	194.164957544	179.948247088	174.500713082	173.634536832
	162.142094957	170.891022282	178.376614721	185.526789086	186.473196359	187.501164857	192.301320677	187.268490485	190.975066274	189.992812584	195.885192953	192.244680376	184.199681872	172.969306388	168.24858482	161.885853238	161.71997547	160.18279587	161.488203623	153.981946699	157.682442214	154.950259007	158.762676034	159.341622254	156.225505815	164.746417904	166.964397712	172.486008211	175.305763907	179.197730612	182.638398428	180.338789818	180.194377286	175.313117999	170.182003561	158.149146161	155.838877068	143.767433134	139.188773754
	139.477240906	146.624067888	159.757994417	160.571430141	148.208935753	150.116190827	155.393918289	154.86062948	142.008543066	153.986645931	152.556983311	155.674381244	138.183017167	140.68773418	142.280710054	141.4545591	136.82986403	133.851952452	132.328351622	133.356405789	133.300967349	141.998580541	139.494039477	145.605328078	147.110888464	141.750743803	142.90217985	142.674217982	149.834300013	147.107500761	142.675757864	152.092133698	149.720582955	139.959314536	136.793875498	126.709250112	115.510029406	112.422389455	102.670099873
	117.794428293	123.795141615	132.607094348	131.549840533	128.564938108	130.596939453	124.112303764	115.435879071	123.987621193	121.118666681	117.586187385	121.208839473	122.332510537	125.508124206	126.43582219	123.144956341	118.888212853	117.292582939	120.226721658	118.736851522	125.818291112	134.535751682	134.279445611	133.911717928	128.920285096	130.86729896	125.160114133	127.693855907	127.739302104	124.164984237	118.853308088	118.280041868	112.686368684	110.084282515	102.919170989	93.8009423196	81.3900772281	77.9432253918	75.9331700174
	106.707201293	111.259028526	117.506612498	112.969981319	113.445818084	112.314914235	111.2632677	112.719204431	119.524966794	120.635156641	115.611065073	122.156158192	123.41857282	116.799224984	112.432232045	123.415541232	120.19488039	118.33430104	125.22308438	126.559874622	129.477864945	129.972123298	131.338167665	137.323706815	139.664531667	133.792779837	128.139039737	125.930888035	107.454230678	103.633485028	102.362695554	98.3081549174	93.3021084795	84.2629718518	75.3999498099	68.735155066	66.6399530757	62.9915590213	59.5670107777
	117.481278696	112.471210728	108.67144516	106.000644141	104.355162786	106.277182434	100.872327749	103.251985633	108.208478549	114.918830557	110.701032375	110.016801667	108.110105497	121.317498738	119.553821144	120.420071837	124.390938449	126.740355301	132.740572022	136.177921499	142.03817279	153.43865061	153.457477103	155.678697614	151.986132027	142.81466035	131.680211135	121.283388672	115.308900806	99.8852503632	86.1186347383	84.3712805139	75.5669659251	65.3691110947	63.81035694	59.6540712245	45.2831354731	43.1085220253	45.9538859857
	136.406667863	135.981771117	129.71786933	131.556116702	136.484466421	136.174704011	133.455575105	139.220377205	139.625486184	146.496893769	151.293837101	145.190605472	149.075761834	143.886025064	150.829088568	148.896759192	142.458443636	155.52262042	164.082977429	169.099103867	171.797750626	171.297741082	178.11403149	181.028618025	177.170965512	165.330974308	151.896312648	142.364002459	127.967525485	108.03846725	94.7898764917	86.9995120214	73.6040389364	54.6209550231	57.3824386731	57.1657097161	51.7571952122	45.1930101151	47.3551257681
	169.047687607	178.665284682	184.311213253	184.594091411	190.058356529	187.965618724	181.626119727	186.852472044	182.6062032	188.309258724	181.062598013	187.586569584	188.098203714	191.470434234	189.946371607	193.873045763	192.737989189	199.011639491	205.74061168	212.853351528	221.055507543	221.474220703	225.48652474	220.676727797	216.932567811	207.682167241	203.588754484	180.86465292	156.802980211	139.339468667	119.320088194	94.1936298764	79.0360576743	64.5013666821	55.0752159821	53.4729229568	54.1993511484	53.035625063	51.3504747028
	216.693395642	228.258894576	226.45463717	238.75194936	241.144174666	231.74725266	237.351499768	237.812728692	238.004860095	237.982316079	233.825292844	233.629909781	239.863958462	239.135190225	238.946650191	236.31516486	235.186030911	240.657462193	259.253464356	267.976646358	270.315384607	269.796427647	269.399756446	279.283404367	271.507807983	259.1926512	242.096431795	224.693264786	196.320947268	171.447694407	153.023644669	124.412817896	98.9924551309	81.8646019421	71.3276147212	60.1164947858	55.5906238526	51.6782787526	45.406259426
